year,month,route,ridership
2023,7,75,108770
2023,7,76,195208
2023,7,77,324839
2023,7,78,131879
2023,7,79,352755
2023,7,8,319012
2023,7,80,177962
2023,7,81,213598
2023,7,81W,32591
2023,7,82,254314
2023,7,84,53565
2023,7,85,179291
2023,7,85A,9125
2023,7,86,23842
2023,7,87,155043
2023,7,88,20044
2023,7,8A,50153
2023,7,9,358437
2023,7,90,85589
2023,7,91,97716
2023,7,92,109035
2023,7,93,61332
2023,7,94,178007
2023,7,95,87317
2023,7,96,11174
2023,7,97,54637
2023,7,J14,126316
2023,7,X4,42079
2023,7,X49,67288
2023,7,X9,94505
2023,8,1,23985
2023,8,10,14627
2023,8,100,9035
2023,8,1001,2006
2023,8,103,32589
2023,8,106,18161
2023,8,108,14107
2023,8,11,31477
2023,8,111,51373
2023,8,111A,6544
2023,8,112,26182
2023,8,115,47019
2023,8,119,65206
2023,8,12,210454
2023,8,120,6222
2023,8,121,8474
2023,8,124,44687
2023,8,125,12525
2023,8,126,96481
2023,8,128,439
2023,8,130,20572
2023,8,134,30692
2023,8,135,33445
2023,8,136,22268
2023,8,143,15678
2023,8,146,286896
2023,8,147,236398
2023,8,148,30482
2023,8,15,109969
2023,8,151,338606
2023,8,152,180725
2023,8,155,139680
2023,8,156,72840
2023,8,157,104779
2023,8,165,3799
2023,8,169,1787
2023,8,171,8301
2023,8,172,19811
2023,8,18,78385
2023,8,19,776
2023,8,192,8306
2023,8,2,37394
2023,8,20,280741
2023,8,201,25954
2023,8,206,6228
2023,8,21,166720
2023,8,22,307597
2023,8,24,33812
2023,8,26,51729
2023,8,28,85168
2023,8,29,196667
2023,8,3,321027
2023,8,30,49664
2023,8,31,11099
2023,8,34,69020
2023,8,35,88789
2023,8,36,286105
2023,8,37,22205
2023,8,39,35877
2023,8,4,307677
2023,8,43,23025
2023,8,44,59194
2023,8,47,192609
2023,8,48,13032
2023,8,49,333687
2023,8,49B,115371
2023,8,5,6125
2023,8,50,191549
2023,8,51,29659
2023,8,52,168514
2023,8,52A,73654
2023,8,53,372531
2023,8,53A,136717
2023,8,54,197502
2023,8,54A,12877
2023,8,54B,63416
2023,8,55,160375
2023,8,55A,3370
2023,8,55N,8318
2023,8,56,143478
2023,8,57,43549
2023,8,59,54858
2023,8,6,148986
2023,8,60,219920
2023,8,62,187709
2023,8,62H,21140
2023,8,63,253896
2023,8,63W,28834
2023,8,643,35958
2023,8,65,161634
2023,8,66,464969
2023,8,67,153978
2023,8,68,21294
2023,8,7,94547
2023,8,70,165000
2023,8,71,146519
2023,8,72,288900
2023,8,73,97265
2023,8,74,229808
2023,8,75,116520
2023,8,76,211559
2023,8,77,350277
2023,8,78,137316
2023,8,79,372526
2023,8,8,377057
2023,8,80,200248
2023,8,81,228659
2023,8,81W,36653
2023,8,82,285339
2023,8,84,62452
2023,8,85,201978
2023,8,85A,10157
2023,8,86,33852
2023,8,87,167153
2023,8,88,23857
2023,8,8A,55169
2023,8,9,386927
2023,8,90,92515
2023,8,91,108527
2023,8,92,116379
2023,8,93,74962
2023,8,94,208065
2023,8,95,98168
2023,8,96,13346
2023,8,97,58872
2023,8,J14,146023
2023,8,X4,53926
2023,8,X49,91283
2023,8,X9,120757
2023,9,1,22578
2023,9,10,1466
2023,9,100,9059
2023,9,1001,1668
2023,9,103,36890
2023,9,106,22399
2023,9,108,14652
2023,9,11,32572
2023,9,111,54343
2023,9,111A,6094
2023,9,112,29250
2023,9,115,47005
2023,9,119,65748
2023,9,12,226625
2023,9,120,5210
2023,9,121,6791
2023,9,124,30679
2023,9,125,11410
2023,9,126,103408
2023,9,128,229
2023,9,130,2582
2023,9,134,27818
2023,9,135,29937
2023,9,136,19934
2023,9,143,15303
2023,9,146,274296
2023,9,147,223615
2023,9,148,27566
2023,9,15,121102
2023,9,151,310541
2023,9,152,192254
2023,9,155,145370
2023,9,156,60861
2023,9,157,115423
2023,9,165,4622
2023,9,169,1599
2023,9,171,12568
2023,9,172,25850
2023,9,18,86168
2023,9,19,742
2023,9,192,7275
2023,9,2,31969
2023,9,20,288226
2023,9,201,34078
2023,9,206,8180
2023,9,21,171576
2023,9,22,305734
2023,9,24,34014
2023,9,26,49465
2023,9,28,87802
2023,9,29,189669
2023,9,3,332244
2023,9,30,55410
2023,9,31,14497
2023,9,34,76079
2023,9,35,93881
2023,9,36,269571
2023,9,37,20542
2023,9,39,35903
2023,9,4,315438
2023,9,43,21808
2023,9,44,60663
2023,9,47,200555
2023,9,48,15589
2023,9,49,352058
2023,9,49B,114570
2023,9,5,6276
2023,9,50,204753
2023,9,51,30033
2023,9,52,169128
2023,9,52A,73322
2023,9,53,378458
2023,9,53A,143847
2023,9,54,192505
2023,9,54A,12065
2023,9,54B,59416
2023,9,55,172377
2023,9,55A,3748
2023,9,55N,9209
2023,9,56,142961
2023,9,57,46228
2023,9,59,58549
2023,9,6,147447
2023,9,60,232732
2023,9,62,188509
2023,9,62H,21300
2023,9,63,269001
2023,9,63W,31306
2023,9,643,34421
2023,9,65,160080
2023,9,66,449719
2023,9,67,160830
2023,9,68,24071
2023,9,7,112078
2023,9,70,168354
2023,9,71,148908
2023,9,72,282863
2023,9,73,99049
2023,9,74,238576
2023,9,75,122681
2023,9,76,209686
2023,9,77,350681
2023,9,78,140505
2023,9,79,374146
2023,9,8,406505
2023,9,80,206253
2023,9,81,225726
2023,9,81W,35627
2023,9,82,310634
2023,9,84,68857
2023,9,85,209554
2023,9,85A,10386
2023,9,86,41739
2023,9,87,170245
2023,9,88,23689
2023,9,8A,56351
2023,9,9,404143
2023,9,90,92166
2023,9,91,110797
2023,9,92,120863
2023,9,93,74852
2023,9,94,215845
2023,9,95,107321
2023,9,96,14359
2023,9,97,59536
2023,9,J14,145256
2023,9,X4,57035
2023,9,X49,100533
2023,9,X9,122172
2023,10,1,24766
2023,10,100,10343
2023,10,1001,3616
2023,10,103,40164
2023,10,106,23622
2023,10,108,15035
2023,10,11,34709
2023,10,111,49856
2023,10,111A,6662
2023,10,112,30950
2023,10,115,50208
2023,10,119,66801
2023,10,12,230906
2023,10,120,5957
2023,10,121,8251
2023,10,124,26927
2023,10,125,13246
2023,10,126,98277
2023,10,128,700
2023,10,134,31249
2023,10,135,32900
2023,10,136,21100
2023,10,143,17900
2023,10,146,279724
2023,10,147,228752
2023,10,148,30396
2023,10,15,125828
2023,10,151,315504
2023,10,152,193003
2023,10,155,147820
2023,10,156,70895
2023,10,157,129110
2023,10,165,4903
2023,10,169,1963
2023,10,171,16276
2023,10,172,42673
2023,10,18,87551
2023,10,19,4453
2023,10,192,9779
2023,10,2,37043
2023,10,20,299694
2023,10,201,41413
2023,10,206,9433
2023,10,21,186563
2023,10,22,324663
2023,10,24,35566
2023,10,26,50284
2023,10,28,89308
2023,10,29,184471
2023,10,3,345208
2023,10,30,56660
2023,10,31,17986
2023,10,34,79279
2023,10,35,95325
2023,10,36,282709
2023,10,37,23291
2023,10,39,37009
2023,10,4,325350
2023,10,43,23542
2023,10,44,62778
2023,10,47,206199
2023,10,48,16127
2023,10,49,347936
2023,10,49B,117637
2023,10,5,6389
2023,10,50,201590
2023,10,51,31004
2023,10,52,171573
2023,10,52A,72766
2023,10,53,386466
2023,10,53A,151843
2023,10,54,203214
2023,10,54A,13451
2023,10,54B,62346
2023,10,55,178026
2023,10,55A,3982
2023,10,55N,9317
2023,10,56,146001
2023,10,57,47651
2023,10,59,56293
2023,10,6,153291
2023,10,60,241805
2023,10,62,189972
2023,10,62H,21742
2023,10,63,271839
2023,10,63W,31365
2023,10,643,11816
2023,10,65,165884
2023,10,66,465088
2023,10,67,167256
2023,10,68,24794
2023,10,7,116045
2023,10,70,175202
2023,10,71,162754
2023,10,72,285872
2023,10,73,105225
2023,10,74,250782
2023,10,75,120625
2023,10,76,218122
2023,10,77,367077
2023,10,78,146001
2023,10,79,385083
2023,10,8,425531
2023,10,80,213016
2023,10,81,232345
2023,10,81W,37513
2023,10,82,325012
2023,10,84,73771
2023,10,85,209260
2023,10,85A,10839
2023,10,86,44421
2023,10,87,171627
2023,10,88,24634
2023,10,8A,56484
2023,10,9,417656
2023,10,90,95804
2023,10,91,111635
2023,10,92,127776
2023,10,93,79612
2023,10,94,214481
2023,10,95,108352
2023,10,96,14727
2023,10,97,60288
2023,10,J14,140902
2023,10,X4,63278
2023,10,X49,112349
2023,10,X9,133696
2023,11,1,21415
2023,11,100,8433
2023,11,1001,23634
2023,11,103,34236
2023,11,106,20198
2023,11,108,13239
2023,11,11,31094
2023,11,111,49136
2023,11,111A,6061
2023,11,112,27365
2023,11,115,45368
2023,11,119,65784
2023,11,12,206859
2023,11,120,5638
2023,11,121,7732
2023,11,124,22600
2023,11,125,12206
2023,11,126,83870
2023,11,128,152
2023,11,134,28768
2023,11,135,27666
2023,11,136,18299
2023,11,143,15540
2023,11,146,249498
2023,11,147,220586
2023,11,148,27454
2023,11,15,107451
2023,11,151,291318
2023,11,152,168731
2023,11,155,131719
2023,11,156,62648
2023,11,157,112829
2023,11,165,3996
2023,11,169,2787
2023,11,171,13992
2023,11,172,33483
2023,11,18,79797
2023,11,19,1476
2023,11,192,8229
2023,11,2,31348
2023,11,20,265932
2023,11,201,37900
2023,11,206,8957
2023,11,21,182415
2023,11,22,299412
2023,11,24,31493
2023,11,26,47011
2023,11,28,79731
2023,11,29,167537
2023,11,3,310827
2023,11,30,52861
2023,11,31,16108
2023,11,34,72957
2023,11,35,85658
2023,11,36,261883
2023,11,37,20648
2023,11,39,33438
2023,11,4,293004
2023,11,43,22270
2023,11,44,56522
2023,11,47,188069
2023,11,48,14475
2023,11,49,319515
2023,11,49B,103957
2023,11,5,4593
2023,11,50,176864
2023,11,51,27361
2023,11,52,153103
2023,11,52A,66166
2023,11,53,351893
2023,11,53A,134263
2023,11,54,187496
2023,11,54A,11518
2023,11,54B,57586
2023,11,55,160264
2023,11,55A,3424
2023,11,55N,8673
2023,11,56,136330
2023,11,57,41536
2023,11,59,53902
2023,11,6,139284
2023,11,60,221122
2023,11,62,175793
2023,11,62H,18397
2023,11,63,244382
2023,11,63W,28366
2023,11,643,14
2023,11,65,151072
2023,11,66,414606
2023,11,67,152416
2023,11,68,21922
2023,11,7,97650
2023,11,70,159143
2023,11,71,155339
2023,11,72,252997
2023,11,73,92868
2023,11,74,228335
2023,11,75,112619
2023,11,76,200048
2023,11,77,336243
2023,11,78,132005
2023,11,79,359039
2023,11,8,392150
2023,11,80,196170
2023,11,81,215987
2023,11,81W,35080
2023,11,82,289923
2023,11,84,64884
2023,11,85,187807
2023,11,85A,10374
2023,11,86,38165
2023,11,87,157756
2023,11,88,21940
2023,11,8A,50991
2023,11,9,382716
2023,11,90,89801
2023,11,91,101748
2023,11,92,113931
2023,11,93,69814
2023,11,94,192688
2023,11,95,103360
2023,11,96,13046
2023,11,97,59607
2023,11,J14,132764
2023,11,X4,57751
2023,11,X49,98216
2023,11,X9,120445
2023,12,1,17146
2023,12,100,7724
2023,12,1001,28465
2023,12,103,32095
2023,12,106,16253
2023,12,108,11945
2023,12,11,28670
2023,12,111,47040
2023,12,111A,5989
2023,12,112,26801
2023,12,115,43981
2023,12,119,64694
2023,12,12,195716
2023,12,120,4391
2023,12,121,5929
2023,12,124,23506
2023,12,125,9372
2023,12,126,76872
2023,12,134,19773
2023,12,135,20869
2023,12,136,14022
2023,12,143,13706
2023,12,146,261738
2023,12,147,216381
2023,12,148,22882
2023,12,15,116804
2023,12,151,293470
2023,12,152,159101
2023,12,155,122575
2023,12,156,54816
2023,12,157,76334
2023,12,165,3161
2023,12,169,2539
2023,12,171,8967
2023,12,172,19046
2023,12,18,72387
2023,12,192,6284
2023,12,2,27180
2023,12,20,259015
2023,12,201,25031
2023,12,206,8116
2023,12,21,181280
2023,12,22,307343
2023,12,24,27897
2023,12,26,45212
2023,12,28,75636
2023,12,29,167334
2023,12,3,297378
2023,12,30,50657
2023,12,31,10587
2023,12,34,73533
2023,12,35,79954
2023,12,36,267149
2023,12,37,17153
2023,12,39,30750
2023,12,4,292926
2023,12,43,21428
2023,12,44,53076
2023,12,47,181548
2023,12,48,12781
2023,12,49,315299
2023,12,49B,100609
2023,12,5,4510
2023,12,50,164180
2023,12,51,26240
2023,12,52,146985
2023,12,52A,60172
2023,12,53,343582
2023,12,53A,117642
2023,12,54,188241
2023,12,54A,10076
2023,12,54B,57762
2023,12,55,152788
2023,12,55A,2502
2023,12,55N,7395
2023,12,56,131079
2023,12,57,38918
2023,12,59,50140
2023,12,6,148395
2023,12,60,179705
2023,12,62,170116
2023,12,62H,16725
2023,12,63,242314
2023,12,63W,26655
2023,12,643,297
2023,12,65,143494
2023,12,66,408135
2023,12,67,150515
2023,12,68,20521
2023,12,7,61203
2023,12,70,154939
2023,12,71,151491
2023,12,72,248460
2023,12,73,88481
2023,12,74,210143
2023,12,75,110143
2023,12,76,188127
2023,12,77,314843
2023,12,78,122453
2023,12,79,368398
2023,12,8,350530
2023,12,80,189316
2023,12,81,217133
2023,12,81W,32613
2023,12,82,277318
2023,12,84,61907
2023,12,85,184471
2023,12,85A,10584
2023,12,86,31306
2023,12,87,157260
2023,12,88,20056
2023,12,8A,48468
2023,12,9,372193
2023,12,90,87548
2023,12,91,92804
2023,12,92,108286
2023,12,93,65708
2023,12,94,187920
2023,12,95,100266
2023,12,96,11679
2023,12,97,59623
2023,12,J14,132473
2023,12,X4,50516
2023,12,X49,86948
2023,12,X9,106718
2024,1,1,22000
2024,1,100,7279
2024,1,1001,1891
2024,1,103,31018
2024,1,106,14591
2024,1,108,14557
2024,1,11,29752
2024,1,111,44899
2024,1,111A,5861
2024,1,112,26155
2024,1,115,44891
2024,1,119,58956
2024,1,12,186084
2024,1,120,5660
2024,1,121,8571
2024,1,124,18014
2024,1,125,11769
2024,1,126,77281
2024,1,134,29887
2024,1,135,31102
2024,1,136,18551
2024,1,143,17587
2024,1,146,229747
2024,1,147,203578
2024,1,148,27212
2024,1,15,104465
2024,1,151,260781
2024,1,152,148685
2024,1,155,121647
2024,1,156,63667
2024,1,157,105722
2024,1,165,3664
2024,1,169,2343
2024,1,171,16276
2024,1,172,40512
2024,1,18,72050
2024,1,192,8205
2024,1,2,31210
2024,1,20,244974
2024,1,201,39662
2024,1,206,7474
2024,1,21,166830
2024,1,22,291145
2024,1,24,29462
2024,1,26,46681
2024,1,28,71840
2024,1,29,150419
2024,1,3,284572
2024,1,30,50395
2024,1,31,15855
2024,1,34,66320
2024,1,35,75451
2024,1,36,280357
2024,1,37,23150
2024,1,39,30237
2024,1,4,280440
2024,1,43,20594
2024,1,44,50993
2024,1,47,170526
2024,1,48,12532
2024,1,49,297338
2024,1,49B,97393
2024,1,5,6967
2024,1,50,159790
2024,1,51,23914
2024,1,52,138262
2024,1,52A,57230
2024,1,53,320999
2024,1,53A,114564
2024,1,54,172660
2024,1,54A,10382
2024,1,54B,48523
2024,1,55,144978
2024,1,55A,2719
2024,1,55N,7759
2024,1,56,139118
2024,1,57,36243
2024,1,59,48582
2024,1,6,133175
2024,1,60,197957
2024,1,62,158011
2024,1,62H,16885
2024,1,63,220485
2024,1,63W,26140
2024,1,65,131932
2024,1,66,393183
2024,1,67,139339
2024,1,68,21009
2024,1,7,86474
2024,1,70,146039
2024,1,71,149383
2024,1,72,232604
2024,1,73,84414
2024,1,74,208692
2024,1,75,103277
2024,1,76,184107
2024,1,77,315930
2024,1,78,116043
2024,1,79,339459
2024,1,8,385453
2024,1,80,177747
2024,1,81,216625
2024,1,81W,30970
2024,1,82,269404
2024,1,84,58906
2024,1,85,182917
2024,1,85A,8722
2024,1,86,32643
2024,1,87,142871
2024,1,88,19592
2024,1,8A,43432
2024,1,9,346428
2024,1,90,76220
2024,1,91,88068
2024,1,92,107576
2024,1,93,65264
2024,1,94,186698
2024,1,95,91509
2024,1,96,12303
2024,1,97,50682
2024,1,J14,127479
2024,1,X4,49424
2024,1,X49,88677
2024,1,X9,112307
2024,2,1,23538
2024,2,100,9038
2024,2,1001,939
2024,2,103,42587
2024,2,106,21615
2024,2,108,14061
2024,2,11,33635
2024,2,111,50137
2024,2,111A,5485
2024,2,112,30942
2024,2,115,49100
2024,2,119,66991
2024,2,12,206172
2024,2,120,5590
2024,2,121,8339
2024,2,124,21579
2024,2,125,11975
2024,2,126,88988
2024,2,130,1481
2024,2,134,31066
2024,2,135,34154
2024,2,136,19399
2024,2,143,18197
2024,2,146,259860
2024,2,147,235099
2024,2,148,29492
2024,2,15,113859
2024,2,151,282832
2024,2,152,168745
2024,2,155,137915
2024,2,156,64552
2024,2,157,116908
2024,2,165,4255
2024,2,169,2325
2024,2,171,16167
2024,2,172,36844
2024,2,18,79571
2024,2,192,9212
2024,2,2,34747
2024,2,20,270412
2024,2,201,42354
2024,2,206,9580
2024,2,21,197699
2024,2,22,311570
2024,2,24,34603
2024,2,26,53499
2024,2,28,83134
2024,2,29,176541
2024,2,3,328182
2024,2,30,59544
2024,2,31,21211
2024,2,34,76065
2024,2,35,84401
2024,2,36,300853
2024,2,37,24407
2024,2,39,35359
2024,2,4,304894
2024,2,43,23180
2024,2,44,59799
2024,2,47,191096
2024,2,48,15157
2024,2,49,332436
2024,2,49B,108938
2024,2,5,7113
2024,2,50,183543
2024,2,51,28364
2024,2,52,157615
2024,2,52A,66356
2024,2,53,352131
2024,2,53A,135864
2024,2,54,188140
2024,2,54A,11916
2024,2,54B,54417
2024,2,55,161253
2024,2,55A,2975
2024,2,55N,9490
2024,2,56,153090
2024,2,57,42504
2024,2,59,56193
2024,2,6,150672
2024,2,60,228405
2024,2,62,184049
2024,2,62H,19116
2024,2,63,241952
2024,2,63W,30036
2024,2,65,149959
2024,2,66,420986
2024,2,67,161097
2024,2,68,21833
2024,2,7,98962
2024,2,70,162525
2024,2,71,156962
2024,2,72,257967
2024,2,73,94936
2024,2,74,228679
2024,2,75,119046
2024,2,76,202795
2024,2,77,345087
2024,2,78,133115
2024,2,79,379253
2024,2,8,437266
2024,2,80,202973
2024,2,81,229556
2024,2,81W,34474
2024,2,82,302290
2024,2,84,66954
2024,2,85,205523
2024,2,85A,9976
2024,2,86,41580
2024,2,87,161696
2024,2,88,21667
2024,2,8A,49282
2024,2,9,393903
2024,2,90,86610
2024,2,91,102031
2024,2,92,122090
2024,2,93,75261
2024,2,94,213494
2024,2,95,97928
2024,2,96,14262
2024,2,97,56065
2024,2,J14,150018
2024,2,X4,61134
2024,2,X49,103517
2024,2,X9,128310
2024,3,1,23141
2024,3,100,7679
2024,3,1001,5926
2024,3,103,37220
2024,3,106,18680
2024,3,108,14096
2024,3,11,32707
2024,3,111,50231
2024,3,111A,6153
2024,3,112,32249
2024,3,115,48428
2024,3,119,69911
2024,3,12,207070
2024,3,120,5475
2024,3,121,7990
2024,3,124,26076
2024,3,125,11957
2024,3,126,87666
2024,3,134,30505
2024,3,135,32976
2024,3,136,19561
2024,3,143,18498
2024,3,146,292393
2024,3,147,247654
2024,3,148,29669
2024,3,15,117816
2024,3,151,317089
2024,3,152,169984
2024,3,155,138601
2024,3,156,66309
2024,3,157,106048
2024,3,165,3444
2024,3,169,2174
2024,3,171,16001
2024,3,172,33162
2024,3,18,80772
2024,3,19,670
2024,3,192,8511
2024,3,2,35731
2024,3,20,284284
2024,3,201,37090
2024,3,206,7632
2024,3,21,191926
2024,3,22,330230
2024,3,24,33798
2024,3,26,51278
2024,3,28,87184
2024,3,29,202423
2024,3,3,344843
2024,3,30,56901
2024,3,31,17496
2024,3,34,74128
2024,3,35,87670
2024,3,36,334376
2024,3,37,23712
2024,3,39,35918
2024,3,4,319974
2024,3,43,23190
2024,3,44,59011
2024,3,47,192406
2024,3,48,12777
2024,3,49,344557
2024,3,49B,108351
2024,3,5,6439
2024,3,50,189352
2024,3,51,28550
2024,3,52,164368
2024,3,52A,67473
2024,3,53,358949
2024,3,53A,136958
2024,3,54,197619
2024,3,54A,10864
2024,3,54B,56965
2024,3,55,166473
2024,3,55A,2892
2024,3,55N,9061
2024,3,56,155125
2024,3,57,41165
2024,3,59,55608
2024,3,6,161462
2024,3,60,226542
2024,3,62,189474
2024,3,62H,18758
2024,3,63,251319
2024,3,63W,28659
2024,3,65,158343
2024,3,66,439609
2024,3,67,159991
2024,3,68,21670
2024,3,7,88331
2024,3,70,166424
2024,3,71,162775
2024,3,72,271153
2024,3,73,96262
2024,3,74,232047
2024,3,75,116067
2024,3,76,211437
2024,3,77,355276
2024,3,78,134005
2024,3,79,389768
2024,3,8,436680
2024,3,80,209967
2024,3,81,241210
2024,3,81W,35128
2024,3,82,312690
2024,3,84,65627
2024,3,85,207112
2024,3,85A,10689
2024,3,86,37922
2024,3,87,165831
2024,3,88,20583
2024,3,8A,49736
2024,3,9,411975
2024,3,90,89397
2024,3,91,103804
2024,3,92,118553
2024,3,93,76317
2024,3,94,212780
2024,3,95,99842
2024,3,96,13502
2024,3,97,59783
2024,3,J14,145208
2024,3,X4,54415
2024,3,X49,93431
2024,3,X9,118712
2024,4,1,25410
2024,4,100,9386
2024,4,1001,14214
2024,4,103,38692
2024,4,106,18829
2024,4,108,17205
2024,4,11,35232
2024,4,111,52144
2024,4,111A,6621
2024,4,112,28752
2024,4,115,49510
2024,4,119,68542
2024,4,12,219817
2024,4,120,6339
2024,4,121,8969
2024,4,124,24632
2024,4,125,13005
2024,4,126,93199
2024,4,134,32509
2024,4,135,34225
2024,4,136,20943
2024,4,143,19079
2024,4,146,272725
2024,4,147,249497
2024,4,148,32537
2024,4,15,125745
2024,4,151,320519
2024,4,152,189851
2024,4,155,146387
2024,4,156,69324
2024,4,157,117137
2024,4,165,3637
2024,4,169,2189
2024,4,171,17914
2024,4,172,45073
2024,4,18,85780
2024,4,192,9262
2024,4,2,38724
2024,4,20,298372
2024,4,201,46322
2024,4,206,8865
2024,4,21,201415
2024,4,22,338564
2024,4,24,34482
2024,4,26,56834
2024,4,28,88115
2024,4,29,230212
2024,4,3,374051
2024,4,30,67740
2024,4,31,19840
2024,4,34,81028
2024,4,35,94624
2024,4,36,336588
2024,4,37,25479
2024,4,39,36892
2024,4,4,328030
2024,4,43,23508
2024,4,44,61981
2024,4,47,211517
2024,4,48,15313
2024,4,49,365616
2024,4,49B,112857
2024,4,5,7440
2024,4,50,206661
2024,4,51,30430
2024,4,52,181338
2024,4,52A,73259
2024,4,53,378675
2024,4,53A,142940
2024,4,54,214544
2024,4,54A,11502
2024,4,54B,59563
2024,4,55,182740
2024,4,55A,3474
2024,4,55N,10252
2024,4,56,151935
2024,4,57,41901
2024,4,59,61806
2024,4,6,160994
2024,4,60,253226
2024,4,62,196167
2024,4,62H,20240
2024,4,63,268781
2024,4,63W,31045
2024,4,65,160912
2024,4,66,461011
2024,4,67,169060
2024,4,68,22179
2024,4,7,102963
2024,4,70,181956
2024,4,71,171595
2024,4,72,289382
2024,4,73,99894
2024,4,74,242102
2024,4,75,132330
2024,4,76,217992
2024,4,77,363180
2024,4,78,139730
2024,4,79,420752
2024,4,8,448448
2024,4,80,212764
2024,4,81,252688
2024,4,81W,37829
2024,4,82,342235
2024,4,84,69065
2024,4,85,219946
2024,4,85A,15014
2024,4,86,41527
2024,4,87,167212
2024,4,88,21365
2024,4,8A,54847
2024,4,9,446374
2024,4,90,97236
2024,4,91,109652
2024,4,92,124021
2024,4,93,80537
2024,4,94,231443
2024,4,95,108778
2024,4,96,13847
2024,4,97,63550
2024,4,J14,159113
2024,4,X4,62076
2024,4,X49,107979
2024,4,X9,124434
2024,5,1,22901
2024,5,10,514
2024,5,100,9407
2024,5,1001,5632
2024,5,103,39251
2024,5,106,19394
2024,5,108,17855
2024,5,11,37499
2024,5,111,59813
2024,5,111A,7472
2024,5,112,33779
2024,5,115,53831
2024,5,119,77295
2024,5,12,225259
2024,5,120,5643
2024,5,121,8327
2024,5,124,29986
2024,5,125,12402
2024,5,126,94835
2024,5,130,770
2024,5,134,30606
2024,5,135,31121
2024,5,136,20195
2024,5,143,18225
2024,5,146,290677
2024,5,147,247006
2024,5,148,30163
2024,5,15,146820
2024,5,151,339973
2024,5,152,207536
2024,5,155,150227
2024,5,156,72339
2024,5,157,90346
2024,5,165,4161
2024,5,169,2349
2024,5,171,15597
2024,5,172,37910
2024,5,18,86129
2024,5,192,9665
2024,5,2,35365
2024,5,20,320049
2024,5,201,43957
2024,5,206,8110
2024,5,21,214091
2024,5,22,344920
2024,5,24,35557
2024,5,26,55567
2024,5,28,95165
2024,5,29,249148
2024,5,3,396272
2024,5,30,74462
2024,5,31,12432
2024,5,34,92004
2024,5,35,102570
2024,5,36,341633
2024,5,37,23427
2024,5,39,39516
2024,5,4,345808
2024,5,43,24479
2024,5,44,66420
2024,5,47,227187
2024,5,48,17024
2024,5,49,382677
2024,5,49B,122487
2024,5,5,7927
2024,5,50,216199
2024,5,51,32042
2024,5,52,199507
2024,5,52A,80676
2024,5,53,412914
2024,5,53A,147413
2024,5,54,234435
2024,5,54A,11509
2024,5,54B,63710
2024,5,55,202469
2024,5,55A,3506
2024,5,55N,10759
2024,5,56,152537
2024,5,57,44702
2024,5,59,64292
2024,5,6,170025
2024,5,60,227334
2024,5,62,209634
2024,5,62H,21150
2024,5,63,297099
2024,5,63W,32853
2024,5,65,171435
2024,5,66,501447
2024,5,67,185958
2024,5,68,24239
2024,5,7,79379
2024,5,70,197583
2024,5,71,182557
2024,5,72,317599
2024,5,73,105153
2024,5,74,256893
2024,5,75,147655
2024,5,76,225605
2024,5,77,385113
2024,5,78,145010
2024,5,79,464128
2024,5,8,419111
2024,5,80,225858
2024,5,81,269305
2024,5,81W,39321
2024,5,82,364880
2024,5,84,72430
2024,5,85,230457
2024,5,85A,15595
2024,5,86,42386
2024,5,87,180896
2024,5,88,22444
2024,5,8A,64124
2024,5,9,481190
2024,5,90,103808
2024,5,91,116975
2024,5,92,128296
2024,5,93,83476
2024,5,94,239730
2024,5,95,124684
2024,5,96,14470
2024,5,97,68069
2024,5,J14,161777
2024,5,X4,66935
2024,5,X49,114760
2024,5,X9,130531
2024,6,1,20512
2024,6,10,12117
2024,6,100,6795
2024,6,1001,20066
2024,6,103,34256
2024,6,106,16714
2024,6,108,12743
2024,6,11,29046
2024,6,111,46913
2024,6,111A,7303
2024,6,112,24790
2024,6,115,53278
2024,6,119,69548
2024,6,12,203003
2024,6,120,5109
2024,6,121,7943
2024,6,124,43305
2024,6,125,11700
2024,6,126,83782
2024,6,130,19763
2024,6,134,30497
2024,6,135,27712
2024,6,136,17865
2024,6,143,14800
2024,6,146,286201
2024,6,147,237675
2024,6,148,28059
2024,6,15,118698
2024,6,151,332746
2024,6,152,163919
2024,6,155,143476
2024,6,156,64799
2024,6,157,79235
2024,6,165,2350
2024,6,169,2018
2024,6,171,4918
2024,6,172,11068
2024,6,18,67936
2024,6,192,8191
2024,6,2,31436
2024,6,20,281195
2024,6,201,29801
2024,6,206,2347
2024,6,21,171108
2024,6,22,329013
2024,6,24,27647
2024,6,26,46194
2024,6,28,93028
2024,6,29,259012
2024,6,3,371266
2024,6,30,54148
2024,6,31,8863
2024,6,34,83271
2024,6,35,90498
2024,6,36,326515
2024,6,37,21259
2024,6,39,34288
2024,6,4,316809
2024,6,43,21747
2024,6,44,55850
2024,6,47,200183
2024,6,48,11000
2024,6,49,349698
2024,6,49B,114408
2024,6,5,5361
2024,6,50,189600
2024,6,51,27471
2024,6,52,169486
2024,6,52A,69480
2024,6,53,354242
2024,6,53A,119521
2024,6,54,205194
2024,6,54A,11170
2024,6,54B,57768
2024,6,55,184670
2024,6,55A,2475
2024,6,55N,8140
2024,6,56,134149
2024,6,57,34798
2024,6,59,54847
2024,6,6,171821
2024,6,60,207000
2024,6,62,192697
2024,6,62H,17525
2024,6,63,273276
2024,6,63W,28634
2024,6,65,169888
2024,6,66,464295
2024,6,67,158486
