year,month,route,ridership,city
2021,5,47,4216,Chicago
2021,5,48,318,Chicago
2021,5,49,7137,Chicago
2021,5,49B,2387,Chicago
2021,5,5,181,Chicago
2021,5,50,3757,Chicago
2021,5,51,548,Chicago
2021,5,52,3474,Chicago
2021,5,52A,1451,Chicago
2021,5,53,7457,Chicago
2021,5,53A,2593,Chicago
2021,5,54,4405,Chicago
2021,5,54A,320,Chicago
2021,5,54B,1279,Chicago
2021,5,55,3584,Chicago
2021,5,55A,97,Chicago
2021,5,55N,169,Chicago
2021,5,56,3319,Chicago
2021,5,57,752,Chicago
2021,5,59,1293,Chicago
2021,5,6,3931,Chicago
2021,5,60,3624,Chicago
2021,5,62,3527,Chicago
2021,5,62H,439,Chicago
2021,5,63,5787,Chicago
2021,5,63W,555,Chicago
2021,5,65,2632,Chicago
2021,5,66,8084,Chicago
2021,5,67,3619,Chicago
2021,5,68,403,Chicago
2021,5,7,1393,Chicago
2021,5,70,3186,Chicago
2021,5,71,3582,Chicago
2021,5,72,5851,Chicago
2021,5,73,1804,Chicago
2021,5,74,4856,Chicago
2021,5,75,2765,Chicago
2021,5,76,4647,Chicago
2021,5,77,7645,Chicago
2021,5,78,2525,Chicago
2021,5,79,9612,Chicago
2021,5,8,6759,Chicago
2021,5,80,4631,Chicago
2021,5,81,5415,Chicago
2021,5,81W,644,Chicago
2021,5,82,6700,Chicago
2021,5,84,1266,Chicago
2021,5,85,4093,Chicago
2021,5,85A,236,Chicago
2021,5,86,740,Chicago
2021,5,87,4245,Chicago
2021,5,88,445,Chicago
2021,5,8A,1195,Chicago
2021,5,9,9012,Chicago
2021,5,90,2079,Chicago
2021,5,91,2548,Chicago
2021,5,92,2607,Chicago
2021,5,93,1493,Chicago
2021,5,94,4265,Chicago
2021,5,95,2253,Chicago
2021,5,96,382,Chicago
2021,5,97,1263,Chicago
2021,5,J14,3502,Chicago
2021,5,X49,2319,Chicago
2021,5,X9,3220,Chicago
2021,5,X98,17,Chicago
2021,6,1,321,Chicago
2021,6,10,330,Chicago
2021,6,100,228,Chicago
2021,6,1001,182,Chicago
2021,6,103,747,Chicago
2021,6,106,362,Chicago
2021,6,108,348,Chicago
2021,6,11,659,Chicago
2021,6,111,1137,Chicago
2021,6,111A,155,Chicago
2021,6,112,570,Chicago
2021,6,115,1001,Chicago
2021,6,119,1624,Chicago
2021,6,12,4850,Chicago
2021,6,120,88,Chicago
2021,6,121,113,Chicago
2021,6,124,700,Chicago
2021,6,125,210,Chicago
2021,6,126,1679,Chicago
2021,6,130,243,Chicago
2021,6,134,335,Chicago
2021,6,135,459,Chicago
2021,6,136,391,Chicago
2021,6,143,289,Chicago
2021,6,146,6164,Chicago
2021,6,147,6213,Chicago
2021,6,148,653,Chicago
2021,6,15,3058,Chicago
2021,6,151,7806,Chicago
2021,6,152,3593,Chicago
2021,6,155,3174,Chicago
2021,6,156,1260,Chicago
2021,6,157,1600,Chicago
2021,6,165,93,Chicago
2021,6,169,88,Chicago
2021,6,171,165,Chicago
2021,6,172,289,Chicago
2021,6,18,1484,Chicago
2021,6,192,251,Chicago
2021,6,2,839,Chicago
2021,6,20,6150,Chicago
2021,6,201,781,Chicago
2021,6,206,101,Chicago
2021,6,21,4159,Chicago
2021,6,22,9039,Chicago
2021,6,24,968,Chicago
2021,6,26,1852,Chicago
2021,6,28,2221,Chicago
2021,6,29,4574,Chicago
2021,6,3,7058,Chicago
2021,6,30,1070,Chicago
2021,6,31,199,Chicago
2021,6,34,1710,Chicago
2021,6,35,1782,Chicago
2021,6,36,7381,Chicago
2021,6,37,308,Chicago
2021,6,39,700,Chicago
2021,6,4,8631,Chicago
2021,6,43,582,Chicago
2021,6,44,1100,Chicago
2021,6,47,4479,Chicago
2021,6,48,275,Chicago
2021,6,49,7721,Chicago
2021,6,49B,2629,Chicago
2021,6,5,197,Chicago
2021,6,50,4145,Chicago
2021,6,51,587,Chicago
2021,6,52,3729,Chicago
2021,6,52A,1628,Chicago
2021,6,53,8057,Chicago
2021,6,53A,2850,Chicago
2021,6,54,4636,Chicago
2021,6,54A,327,Chicago
2021,6,54B,1402,Chicago
2021,6,55,3923,Chicago
2021,6,55A,102,Chicago
2021,6,55N,181,Chicago
2021,6,56,3656,Chicago
2021,6,57,820,Chicago
2021,6,59,1294,Chicago
2021,6,6,4509,Chicago
2021,6,60,4049,Chicago
2021,6,62,4034,Chicago
2021,6,62H,459,Chicago
2021,6,63,6135,Chicago
2021,6,63W,629,Chicago
2021,6,65,3047,Chicago
2021,6,66,9115,Chicago
2021,6,67,3832,Chicago
2021,6,68,436,Chicago
2021,6,7,1508,Chicago
2021,6,70,3474,Chicago
2021,6,71,3831,Chicago
2021,6,72,6431,Chicago
2021,6,73,1957,Chicago
2021,6,74,5326,Chicago
2021,6,75,2872,Chicago
2021,6,76,5191,Chicago
2021,6,77,8518,Chicago
2021,6,78,2840,Chicago
2021,6,79,10101,Chicago
2021,6,8,7449,Chicago
2021,6,80,5037,Chicago
2021,6,81,5866,Chicago
2021,6,81W,700,Chicago
2021,6,82,7259,Chicago
2021,6,84,1397,Chicago
2021,6,85,4365,Chicago
2021,6,85A,266,Chicago
2021,6,86,771,Chicago
2021,6,87,4476,Chicago
2021,6,88,491,Chicago
2021,6,8A,1246,Chicago
2021,6,9,9461,Chicago
2021,6,90,2281,Chicago
2021,6,91,2669,Chicago
2021,6,92,2819,Chicago
2021,6,93,1471,Chicago
2021,6,94,4591,Chicago
2021,6,95,2406,Chicago
2021,6,96,411,Chicago
2021,6,97,1410,Chicago
2021,6,J14,3986,Chicago
2021,6,X49,2285,Chicago
2021,6,X9,3276,Chicago
2021,6,X98,13,Chicago
2021,7,1,384,Chicago
2021,7,10,452,Chicago
2021,7,100,226,Chicago
2021,7,1001,91,Chicago
2021,7,103,755,Chicago
2021,7,106,376,Chicago
2021,7,108,410,Chicago
2021,7,11,678,Chicago
2021,7,111,1127,Chicago
2021,7,111A,163,Chicago
2021,7,112,623,Chicago
2021,7,115,1083,Chicago
2021,7,119,1676,Chicago
2021,7,12,4735,Chicago
2021,7,120,112,Chicago
2021,7,121,148,Chicago
2021,7,124,1071,Chicago
2021,7,125,283,Chicago
2021,7,126,1772,Chicago
2021,7,130,383,Chicago
2021,7,134,440,Chicago
2021,7,135,610,Chicago
2021,7,136,487,Chicago
2021,7,143,421,Chicago
2021,7,146,6853,Chicago
2021,7,147,6487,Chicago
2021,7,148,796,Chicago
2021,7,15,3290,Chicago
2021,7,151,8770,Chicago
2021,7,152,3802,Chicago
2021,7,155,3298,Chicago
2021,7,156,1656,Chicago
2021,7,157,1777,Chicago
2021,7,165,91,Chicago
2021,7,169,53,Chicago
2021,7,171,90,Chicago
2021,7,172,188,Chicago
2021,7,18,1562,Chicago
2021,7,19,38,Chicago
2021,7,192,275,Chicago
2021,7,2,1045,Chicago
2021,7,20,6263,Chicago
2021,7,201,715,Chicago
2021,7,206,91,Chicago
2021,7,21,4250,Chicago
2021,7,22,9599,Chicago
2021,7,24,1026,Chicago
2021,7,26,2032,Chicago
2021,7,28,2300,Chicago
2021,7,29,5172,Chicago
2021,7,3,7543,Chicago
2021,7,30,1097,Chicago
2021,7,31,204,Chicago
2021,7,34,1800,Chicago
2021,7,35,1886,Chicago
2021,7,36,7715,Chicago
2021,7,37,346,Chicago
2021,7,39,677,Chicago
2021,7,4,8651,Chicago
2021,7,43,584,Chicago
2021,7,44,1128,Chicago
2021,7,47,4614,Chicago
2021,7,48,286,Chicago
2021,7,49,7937,Chicago
2021,7,49B,2691,Chicago
2021,7,5,210,Chicago
2021,7,50,4388,Chicago
2021,7,51,578,Chicago
2021,7,52,3719,Chicago
2021,7,52A,1661,Chicago
2021,7,53,8142,Chicago
2021,7,53A,2937,Chicago
2021,7,54,4687,Chicago
2021,7,54A,348,Chicago
2021,7,54B,1432,Chicago
2021,7,55,4018,Chicago
2021,7,55A,108,Chicago
2021,7,55N,187,Chicago
2021,7,56,3829,Chicago
2021,7,57,818,Chicago
2021,7,59,1270,Chicago
2021,7,6,4683,Chicago
2021,7,60,4377,Chicago
2021,7,62,4388,Chicago
2021,7,62H,498,Chicago
2021,7,63,6315,Chicago
2021,7,63W,636,Chicago
2021,7,65,3390,Chicago
2021,7,66,10068,Chicago
2021,7,67,3867,Chicago
2021,7,68,442,Chicago
2021,7,7,1625,Chicago
2021,7,70,3521,Chicago
2021,7,71,4032,Chicago
2021,7,72,6977,Chicago
2021,7,73,2050,Chicago
2021,7,74,5419,Chicago
2021,7,75,2813,Chicago
2021,7,76,5414,Chicago
2021,7,77,9058,Chicago
2021,7,78,2963,Chicago
2021,7,79,10377,Chicago
2021,7,8,7692,Chicago
2021,7,80,5305,Chicago
2021,7,81,6076,Chicago
2021,7,81W,707,Chicago
2021,7,82,7403,Chicago
2021,7,84,1436,Chicago
2021,7,85,4491,Chicago
2021,7,85A,278,Chicago
2021,7,86,865,Chicago
2021,7,87,4368,Chicago
2021,7,88,511,Chicago
2021,7,8A,1222,Chicago
2021,7,9,10000,Chicago
2021,7,90,2319,Chicago
2021,7,91,2742,Chicago
2021,7,92,2975,Chicago
2021,7,93,1594,Chicago
2021,7,94,4747,Chicago
2021,7,95,2456,Chicago
2021,7,96,417,Chicago
2021,7,97,1445,Chicago
2021,7,J14,3943,Chicago
2021,7,X49,2325,Chicago
2021,7,X9,3512,Chicago
2021,7,X98,21,Chicago
2021,8,1,394,Chicago
2021,8,10,389,Chicago
2021,8,100,233,Chicago
2021,8,1001,147,Chicago
2021,8,103,783,Chicago
2021,8,106,383,Chicago
2021,8,108,405,Chicago
2021,8,11,724,Chicago
2021,8,111,1174,Chicago
2021,8,111A,153,Chicago
2021,8,112,647,Chicago
2021,8,115,1126,Chicago
2021,8,119,1648,Chicago
2021,8,12,5124,Chicago
2021,8,120,126,Chicago
2021,8,121,159,Chicago
2021,8,124,950,Chicago
2021,8,125,305,Chicago
2021,8,126,1882,Chicago
2021,8,128,766,Chicago
2021,8,130,371,Chicago
2021,8,134,444,Chicago
2021,8,135,632,Chicago
2021,8,136,467,Chicago
2021,8,143,465,Chicago
2021,8,146,7187,Chicago
2021,8,147,6711,Chicago
2021,8,148,913,Chicago
2021,8,15,3364,Chicago
2021,8,151,8697,Chicago
2021,8,152,4113,Chicago
2021,8,155,3435,Chicago
2021,8,156,1616,Chicago
2021,8,157,2218,Chicago
2021,8,165,93,Chicago
2021,8,169,60,Chicago
2021,8,171,68,Chicago
2021,8,172,208,Chicago
2021,8,18,1672,Chicago
2021,8,192,294,Chicago
2021,8,2,1005,Chicago
2021,8,20,6252,Chicago
2021,8,201,770,Chicago
2021,8,206,206,Chicago
2021,8,21,4461,Chicago
2021,8,22,9639,Chicago
2021,8,24,1116,Chicago
2021,8,26,2098,Chicago
2021,8,28,2356,Chicago
2021,8,29,5107,Chicago
2021,8,3,7532,Chicago
2021,8,30,1143,Chicago
2021,8,31,229,Chicago
2021,8,34,1894,Chicago
2021,8,35,2035,Chicago
2021,8,36,7879,Chicago
2021,8,37,316,Chicago
2021,8,39,793,Chicago
2021,8,4,8777,Chicago
2021,8,43,618,Chicago
2021,8,44,1163,Chicago
2021,8,47,4820,Chicago
2021,8,48,323,Chicago
2021,8,49,8121,Chicago
2021,8,49B,2751,Chicago
2021,8,5,229,Chicago
2021,8,50,4634,Chicago
2021,8,51,626,Chicago
2021,8,52,3956,Chicago
2021,8,52A,1753,Chicago
2021,8,53,8274,Chicago
2021,8,53A,3131,Chicago
2021,8,54,4719,Chicago
2021,8,54A,377,Chicago
2021,8,54B,1412,Chicago
2021,8,55,4142,Chicago
2021,8,55A,110,Chicago
2021,8,55N,213,Chicago
2021,8,56,4025,Chicago
2021,8,57,834,Chicago
2021,8,59,1362,Chicago
2021,8,6,4657,Chicago
2021,8,60,4843,Chicago
2021,8,62,4600,Chicago
2021,8,62H,519,Chicago
2021,8,63,6487,Chicago
2021,8,63W,698,Chicago
2021,8,65,3353,Chicago
2021,8,66,10301,Chicago
2021,8,67,4071,Chicago
2021,8,68,484,Chicago
2021,8,7,2002,Chicago
2021,8,70,3619,Chicago
2021,8,71,4026,Chicago
2021,8,72,6941,Chicago
2021,8,73,2066,Chicago
2021,8,74,5624,Chicago
2021,8,75,2940,Chicago
2021,8,76,5673,Chicago
2021,8,77,9136,Chicago
2021,8,78,3105,Chicago
2021,8,79,10240,Chicago
2021,8,8,8322,Chicago
2021,8,80,5451,Chicago
2021,8,81,6213,Chicago
2021,8,81W,721,Chicago
2021,8,82,7773,Chicago
2021,8,84,1507,Chicago
2021,8,85,4613,Chicago
2021,8,85A,290,Chicago
2021,8,86,943,Chicago
2021,8,87,4506,Chicago
2021,8,88,523,Chicago
2021,8,8A,1215,Chicago
2021,8,9,10076,Chicago
2021,8,90,2413,Chicago
2021,8,91,2880,Chicago
2021,8,92,3108,Chicago
2021,8,93,1826,Chicago
2021,8,94,5119,Chicago
2021,8,95,2543,Chicago
2021,8,96,450,Chicago
2021,8,97,1439,Chicago
2021,8,J14,4069,Chicago
2021,8,X49,2485,Chicago
2021,8,X9,3576,Chicago
2021,8,X98,18,Chicago
2021,9,1,568,Chicago
2021,9,10,349,Chicago
2021,9,100,319,Chicago
2021,9,1001,72,Chicago
2021,9,103,940,Chicago
2021,9,106,593,Chicago
2021,9,108,467,Chicago
2021,9,11,820,Chicago
2021,9,111,1448,Chicago
2021,9,111A,160,Chicago
2021,9,112,844,Chicago
2021,9,115,1330,Chicago
2021,9,119,1845,Chicago
2021,9,12,6163,Chicago
2021,9,120,142,Chicago
2021,9,121,181,Chicago
2021,9,124,757,Chicago
2021,9,125,330,Chicago
2021,9,126,2433,Chicago
2021,9,128,546,Chicago
2021,9,130,279,Chicago
2021,9,134,509,Chicago
2021,9,135,660,Chicago
2021,9,136,571,Chicago
2021,9,143,526,Chicago
2021,9,146,7250,Chicago
2021,9,147,7139,Chicago
2021,9,148,961,Chicago
2021,9,15,3948,Chicago
2021,9,151,8655,Chicago
2021,9,152,5599,Chicago
2021,9,155,3886,Chicago
2021,9,156,1777,Chicago
2021,9,157,3164,Chicago
2021,9,165,196,Chicago
2021,9,169,65,Chicago
2021,9,171,188,Chicago
2021,9,172,749,Chicago
2021,9,18,1967,Chicago
2021,9,19,110,Chicago
2021,9,192,364,Chicago
2021,9,2,1318,Chicago
2021,9,20,6867,Chicago
2021,9,201,1056,Chicago
2021,9,206,354,Chicago
2021,9,21,5051,Chicago
2021,9,22,9656,Chicago
2021,9,24,1325,Chicago
2021,9,26,2333,Chicago
2021,9,28,2427,Chicago
2021,9,29,4874,Chicago
2021,9,3,8365,Chicago
2021,9,30,1530,Chicago
2021,9,31,333,Chicago
2021,9,34,1921,Chicago
2021,9,35,2453,Chicago
2021,9,36,7918,Chicago
2021,9,37,381,Chicago
2021,9,39,919,Chicago
2021,9,4,9728,Chicago
2021,9,43,660,Chicago
2021,9,44,1425,Chicago
2021,9,47,5553,Chicago
2021,9,48,540,Chicago
2021,9,49,9012,Chicago
2021,9,49B,3092,Chicago
2021,9,5,214,Chicago
2021,9,50,5769,Chicago
2021,9,51,734,Chicago
2021,9,52,4758,Chicago
2021,9,52A,2086,Chicago
2021,9,53,9697,Chicago
2021,9,53A,4035,Chicago
2021,9,54,5228,Chicago
2021,9,54A,426,Chicago
2021,9,54B,1525,Chicago
2021,9,55,4732,Chicago
2021,9,55A,138,Chicago
2021,9,55N,291,Chicago
2021,9,56,4385,Chicago
2021,9,57,1136,Chicago
2021,9,59,1653,Chicago
2021,9,6,4936,Chicago
2021,9,60,6136,Chicago
2021,9,62,5306,Chicago
2021,9,62H,672,Chicago
2021,9,63,7235,Chicago
2021,9,63W,906,Chicago
2021,9,65,3727,Chicago
2021,9,66,11344,Chicago
2021,9,67,4550,Chicago
2021,9,68,635,Chicago
2021,9,7,2893,Chicago
2021,9,70,4283,Chicago
2021,9,71,4440,Chicago
2021,9,72,7489,Chicago
2021,9,73,2555,Chicago
2021,9,74,6566,Chicago
2021,9,75,3458,Chicago
2021,9,76,6123,Chicago
2021,9,77,10068,Chicago
2021,9,78,3789,Chicago
2021,9,79,11548,Chicago
2021,9,8,10196,Chicago
2021,9,80,6237,Chicago
2021,9,81,6728,Chicago
2021,9,81W,774,Chicago
2021,9,82,9733,Chicago
2021,9,84,2006,Chicago
2021,9,85,5557,Chicago
2021,9,85A,333,Chicago
2021,9,86,1569,Chicago
2021,9,87,5238,Chicago
2021,9,88,644,Chicago
2021,9,8A,1482,Chicago
2021,9,9,10968,Chicago
2021,9,90,2625,Chicago
2021,9,91,3379,Chicago
2021,9,92,3828,Chicago
2021,9,93,2338,Chicago
2021,9,94,6013,Chicago
2021,9,95,2803,Chicago
2021,9,96,465,Chicago
2021,9,97,1550,Chicago
2021,9,J14,4347,Chicago
2021,9,X49,3778,Chicago
2021,9,X9,4884,Chicago
2021,9,X98,13,Chicago
2021,10,1,582,Chicago
2021,10,100,307,Chicago
2021,10,1001,502,Chicago
2021,10,103,913,Chicago
2021,10,106,531,Chicago
2021,10,108,492,Chicago
2021,10,11,803,Chicago
2021,10,111,1410,Chicago
2021,10,111A,172,Chicago
2021,10,112,863,Chicago
2021,10,115,1306,Chicago
2021,10,119,1701,Chicago
2021,10,12,5888,Chicago
2021,10,120,172,Chicago
2021,10,121,216,Chicago
2021,10,124,615,Chicago
2021,10,125,350,Chicago
2021,10,126,2182,Chicago
2021,10,128,760,Chicago
2021,10,134,561,Chicago
2021,10,135,731,Chicago
2021,10,136,577,Chicago
2021,10,143,578,Chicago
2021,10,146,7077,Chicago
2021,10,147,6886,Chicago
2021,10,148,1041,Chicago
2021,10,15,3322,Chicago
2021,10,151,8251,Chicago
2021,10,152,4983,Chicago
2021,10,155,3634,Chicago
2021,10,156,1839,Chicago
2021,10,157,3089,Chicago
2021,10,165,170,Chicago
2021,10,169,65,Chicago
2021,10,171,611,Chicago
2021,10,172,1532,Chicago
2021,10,18,1797,Chicago
2021,10,19,29,Chicago
2021,10,192,434,Chicago
2021,10,2,1302,Chicago
2021,10,20,6837,Chicago
2021,10,201,1217,Chicago
2021,10,206,372,Chicago
2021,10,21,4779,Chicago
2021,10,22,9297,Chicago
2021,10,24,1279,Chicago
2021,10,26,2322,Chicago
2021,10,28,2370,Chicago
2021,10,29,4683,Chicago
2021,10,3,7974,Chicago
2021,10,30,1415,Chicago
2021,10,31,318,Chicago
2021,10,34,1892,Chicago
2021,10,35,2304,Chicago
2021,10,36,7885,Chicago
2021,10,37,387,Chicago
2021,10,39,906,Chicago
2021,10,4,9013,Chicago
2021,10,43,638,Chicago
2021,10,44,1361,Chicago
2021,10,47,5332,Chicago
2021,10,48,536,Chicago
2021,10,49,8588,Chicago
2021,10,49B,3032,Chicago
2021,10,5,213,Chicago
2021,10,50,5347,Chicago
2021,10,51,708,Chicago
2021,10,52,4342,Chicago
2021,10,52A,1960,Chicago
2021,10,53,9055,Chicago
2021,10,53A,3843,Chicago
2021,10,54,5040,Chicago
2021,10,54A,409,Chicago
2021,10,54B,1428,Chicago
2021,10,55,4606,Chicago
2021,10,55A,135,Chicago
2021,10,55N,260,Chicago
2021,10,56,4279,Chicago
2021,10,57,1083,Chicago
2021,10,59,1675,Chicago
2021,10,6,4535,Chicago
2021,10,60,5747,Chicago
2021,10,62,4995,Chicago
2021,10,62H,652,Chicago
2021,10,63,6832,Chicago
2021,10,63W,900,Chicago
2021,10,65,3387,Chicago
2021,10,66,10393,Chicago
2021,10,67,4335,Chicago
2021,10,68,631,Chicago
2021,10,7,2747,Chicago
2021,10,70,3992,Chicago
2021,10,71,4140,Chicago
2021,10,72,7192,Chicago
2021,10,73,2340,Chicago
2021,10,74,6413,Chicago
2021,10,75,3340,Chicago
2021,10,76,5900,Chicago
2021,10,77,10012,Chicago
2021,10,78,3734,Chicago
2021,10,79,11091,Chicago
2021,10,8,9165,Chicago
2021,10,80,5941,Chicago
2021,10,81,6523,Chicago
2021,10,81W,784,Chicago
2021,10,82,9229,Chicago
2021,10,84,1866,Chicago
2021,10,85,5311,Chicago
2021,10,85A,320,Chicago
2021,10,86,1438,Chicago
2021,10,87,4902,Chicago
2021,10,88,636,Chicago
2021,10,8A,1451,Chicago
2021,10,9,10174,Chicago
2021,10,90,2549,Chicago
2021,10,91,3222,Chicago
2021,10,92,3580,Chicago
2021,10,93,2288,Chicago
2021,10,94,5576,Chicago
2021,10,95,2669,Chicago
2021,10,96,422,Chicago
2021,10,97,1467,Chicago
2021,10,J14,4224,Chicago
2021,10,X49,3588,Chicago
2021,10,X9,4549,Chicago
2021,10,X98,14,Chicago
2021,11,1,556,Chicago
2021,11,100,271,Chicago
2021,11,1001,263,Chicago
2021,11,103,869,Chicago
2021,11,106,512,Chicago
2021,11,108,441,Chicago
2021,11,11,752,Chicago
2021,11,111,1253,Chicago
2021,11,111A,157,Chicago
2021,11,112,800,Chicago
2021,11,115,1230,Chicago
2021,11,119,1677,Chicago
2021,11,12,5505,Chicago
2021,11,120,174,Chicago
2021,11,121,218,Chicago
2021,11,124,521,Chicago
2021,11,125,305,Chicago
2021,11,126,2038,Chicago
2021,11,128,695,Chicago
2021,11,134,550,Chicago
2021,11,135,723,Chicago
2021,11,136,584,Chicago
2021,11,143,579,Chicago
2021,11,146,6827,Chicago
2021,11,147,6750,Chicago
2021,11,148,1025,Chicago
2021,11,15,3058,Chicago
2021,11,151,8062,Chicago
2021,11,152,4588,Chicago
2021,11,155,3448,Chicago
2021,11,156,1794,Chicago
2021,11,157,3014,Chicago
2021,11,165,151,Chicago
2021,11,169,81,Chicago
2021,11,171,619,Chicago
2021,11,172,1186,Chicago
2021,11,18,1833,Chicago
2021,11,192,386,Chicago
2021,11,2,1114,Chicago
2021,11,20,6649,Chicago
2021,11,201,1273,Chicago
2021,11,206,354,Chicago
2021,11,21,4343,Chicago
2021,11,22,9049,Chicago
2021,11,24,1140,Chicago
2021,11,26,2244,Chicago
2021,11,28,2163,Chicago
2021,11,29,4338,Chicago
2021,11,3,7472,Chicago
2021,11,30,1332,Chicago
2021,11,31,291,Chicago
2021,11,34,1813,Chicago
2021,11,35,2089,Chicago
2021,11,36,7642,Chicago
2021,11,37,391,Chicago
2021,11,39,857,Chicago
2021,11,4,8524,Chicago
2021,11,43,584,Chicago
2021,11,44,1355,Chicago
2021,11,47,4943,Chicago
2021,11,48,473,Chicago
2021,11,49,8119,Chicago
2021,11,49B,2863,Chicago
2021,11,5,197,Chicago
2021,11,50,5266,Chicago
2021,11,51,627,Chicago
2021,11,52,3992,Chicago
2021,11,52A,1787,Chicago
2021,11,53,8824,Chicago
2021,11,53A,3514,Chicago
2021,11,54,4758,Chicago
2021,11,54A,410,Chicago
2021,11,54B,1359,Chicago
2021,11,55,4140,Chicago
2021,11,55A,130,Chicago
2021,11,55N,227,Chicago
2021,11,56,4034,Chicago
2021,11,57,1012,Chicago
2021,11,59,1571,Chicago
2021,11,6,4223,Chicago
2021,11,60,5489,Chicago
2021,11,62,4844,Chicago
2021,11,62H,622,Chicago
2021,11,63,6575,Chicago
2021,11,63W,814,Chicago
2021,11,65,3090,Chicago
2021,11,66,10084,Chicago
2021,11,67,4117,Chicago
2021,11,68,601,Chicago
2021,11,7,2515,Chicago
2021,11,70,3767,Chicago
2021,11,71,3979,Chicago
2021,11,72,6760,Chicago
2021,11,73,2182,Chicago
2021,11,74,5948,Chicago
2021,11,75,3148,Chicago
2021,11,76,5575,Chicago
2021,11,77,9485,Chicago
2021,11,78,3591,Chicago
2021,11,79,10680,Chicago
2021,11,8,8625,Chicago
2021,11,80,5531,Chicago
2021,11,81,6323,Chicago
2021,11,81W,764,Chicago
2021,11,82,8592,Chicago
2021,11,84,1757,Chicago
2021,11,85,5076,Chicago
2021,11,85A,307,Chicago
2021,11,86,1272,Chicago
2021,11,87,4747,Chicago
2021,11,88,627,Chicago
2021,11,8A,1363,Chicago
2021,11,9,9431,Chicago
2021,11,90,2538,Chicago
2021,11,91,3060,Chicago
2021,11,92,3417,Chicago
2021,11,93,2198,Chicago
2021,11,94,5378,Chicago
2021,11,95,2493,Chicago
2021,11,96,394,Chicago
2021,11,97,1435,Chicago
2021,11,J14,4087,Chicago
2021,11,X49,3257,Chicago
2021,11,X9,4194,Chicago
2021,11,X98,12,Chicago
2021,12,1,526,Chicago
2021,12,100,265,Chicago
2021,12,1001,61,Chicago
2021,12,103,779,Chicago
2021,12,106,455,Chicago
2021,12,108,385,Chicago
2021,12,11,717,Chicago
2021,12,111,1197,Chicago
2021,12,111A,159,Chicago
2021,12,112,721,Chicago
2021,12,115,1128,Chicago
2021,12,119,1593,Chicago
2021,12,12,5056,Chicago
2021,12,120,138,Chicago
2021,12,121,171,Chicago
2021,12,124,544,Chicago
2021,12,125,261,Chicago
2021,12,126,1793,Chicago
2021,12,128,662,Chicago
2021,12,134,432,Chicago
2021,12,135,589,Chicago
2021,12,136,499,Chicago
2021,12,143,483,Chicago
2021,12,146,6512,Chicago
2021,12,147,6430,Chicago
2021,12,148,879,Chicago
2021,12,15,2815,Chicago
2021,12,151,7638,Chicago
2021,12,152,4011,Chicago
2021,12,155,3238,Chicago
2021,12,156,1561,Chicago
2021,12,157,2177,Chicago
2021,12,165,140,Chicago
2021,12,169,83,Chicago
2021,12,171,383,Chicago
2021,12,172,614,Chicago
2021,12,18,1457,Chicago
2021,12,19,41,Chicago
2021,12,192,307,Chicago
2021,12,2,945,Chicago
2021,12,20,5979,Chicago
2021,12,201,894,Chicago
2021,12,206,286,Chicago
2021,12,21,4099,Chicago
2021,12,22,8596,Chicago
2021,12,24,979,Chicago
2021,12,26,2023,Chicago
2021,12,28,1954,Chicago
2021,12,29,4167,Chicago
2021,12,3,6797,Chicago
2021,12,30,1093,Chicago
2021,12,31,200,Chicago
2021,12,34,1686,Chicago
2021,12,35,1807,Chicago
2021,12,36,7382,Chicago
2021,12,37,307,Chicago
2021,12,39,784,Chicago
2021,12,4,7679,Chicago
2021,12,43,550,Chicago
2021,12,44,1259,Chicago
2021,12,47,4615,Chicago
2021,12,48,433,Chicago
2021,12,49,7430,Chicago
2021,12,49B,2664,Chicago
2021,12,5,188,Chicago
2021,12,50,4514,Chicago
2021,12,51,601,Chicago
2021,12,52,3684,Chicago
2021,12,52A,1547,Chicago
2021,12,53,8029,Chicago
2021,12,53A,3037,Chicago
2021,12,54,4407,Chicago
2021,12,54A,368,Chicago
2021,12,54B,1228,Chicago
2021,12,55,3705,Chicago
2021,12,55A,105,Chicago
2021,12,55N,194,Chicago
2021,12,56,3636,Chicago
2021,12,57,915,Chicago
2021,12,59,1397,Chicago
2021,12,6,3988,Chicago
2021,12,60,4375,Chicago
2021,12,62,4385,Chicago
2021,12,62H,538,Chicago
2021,12,63,6097,Chicago
2021,12,63W,708,Chicago
2021,12,65,2707,Chicago
2021,12,66,9412,Chicago
2021,12,67,3719,Chicago
2021,12,68,533,Chicago
2021,12,7,1844,Chicago
2021,12,70,3424,Chicago
2021,12,71,3605,Chicago
2021,12,72,6155,Chicago
2021,12,73,1919,Chicago
2021,12,74,5231,Chicago
2021,12,75,2981,Chicago
2021,12,76,4998,Chicago
2021,12,77,8469,Chicago
2021,12,78,3303,Chicago
2021,12,79,10086,Chicago
2021,12,8,6656,Chicago
2021,12,80,5114,Chicago
2021,12,81,5899,Chicago
2021,12,81W,699,Chicago
2021,12,82,7754,Chicago
2021,12,84,1569,Chicago
2021,12,85,4734,Chicago
2021,12,85A,312,Chicago
2021,12,86,1101,Chicago
2021,12,87,4409,Chicago
2021,12,88,559,Chicago
2021,12,8A,1323,Chicago
2021,12,9,8633,Chicago
2021,12,90,2360,Chicago
2021,12,91,2767,Chicago
2021,12,92,3095,Chicago
2021,12,93,1935,Chicago
2021,12,94,4768,Chicago
2021,12,95,2334,Chicago
